loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_2ership,annual_inc,verification_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,verification_status_joint,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,target
30000,30000,30000,0,0.2235,1151.16,3,10,0,106000,0,0,0,18.79,0,1,8,14346,0.854,10,1,28804.15,28804.15,2209.2,2209.2,1195.85,1013.35,0,1151.16,0,0,-1,0,220312,2,3,2,3,3,27654,76,1,1,4375,79,16800,2,3,2,4,27539,125,97.2,50,312,3,3,1,171,3,2,1,3,1,1,4,4,5,4,8,0,0,3,80,100,265761,42000,4500,36461,1,1
20000,20000,20000,1,0.1992,528.99,3,11,0,50000,0,0,0,30.29,0,0,8,11492,0.776,52,1,19400.71,19400.71,1668.76,1668.76,599.29,1043.02,26.45,555.44,0,1,0,0,305971,1,1,1,1,11,16581,83,2,2,6367,81,14800,1,0,1,3,38246,1372,87.8,249,70,4,4,1,35,11,1,4,6,4,4,45,6,6,6,8,0,0,3,94.1,50,278800,28073,11200,20000,1,1
40000,40000,40000,1,0.1155,880.71,1,0,0,72900,2,0,0,33,0,1,19,38243,0.478,52,1,38500.28,38500.28,2577.96,2577.96,1499.72,1078.24,0,880.71,0,1,0,0,336761,0,2,0,2,20,39864,68,1,4,7601,56,80000,1,22,3,6,18709,4031,85.1,122,247,12,12,6,12,0,0,5,11,6,7,27,14,19,11,19,0,0,1,100,50,436059,78107,27000,58984,1,1
10000,10000,10000,0,0.1447,344.07,2,3,1,50000,1,0,0,2.52,0,1,3,0,0,3,1,10000,10000,0,0,0,0,0,0,0,0,-1,0,468,0,1,1,1,7,468,55,0,1,0,4,11300,1,0,4,2,156,10500,0,7,46,18,7,0,46,1,0,0,0,1,1,1,2,2,0,3,0,0,1,100,0,12156,468,10500,856,1,1
4000,4000,4000,0,0.1447,137.63,2,7,2,55000,0,0,0,2.81,0,0,6,3839,0.565,11,0,3728.56,3728.56,409.57,409.57,271.44,138.13,0,137.63,0,0,-1,0,3839,1,0,0,0,78,0,,3,5,1080,57,6800,0,0,2,5,640,1719,68.2,139,101,4,4,0,4,6,1,5,6,5,7,3,6,8,6,6,0,0,3,100,40,6800,3839,5400,0,1,1
20000,20000,20000,0,0.1894,732.52,3,9,1,90000,0,0,0,33.12,0,2,7,6970,0.734,19,1,19159.71,19159.71,1412.43,1412.43,840.29,572.14,0,732.52,0,0,-1,0,57061,1,5,1,4,5,50091,65,0,1,5248,66,9500,1,5,2,5,8152,2530,73.4,71,71,23,5,0,28,5,0,2,2,2,5,13,2,6,2,7,0,0,1,100,0,86190,57061,9500,76690,1,1
15000,15000,15000,0,0.1614,528.4,2,11,1,44000,0,0,0,0.95,0,1,7,1659,0.043,16,1,14342.31,14342.31,1049.6,1049.6,657.69,365.49,26.42,554.82,0,0,-1,0,26387,0,1,0,0,36,24728,115,1,4,1659,43,38600,1,6,2,4,4398,36941,4.3,82,90,10,10,0,18,1,0,1,1,4,5,6,5,9,1,7,0,0,1,100,0,61859,26387,38600,21584,1,1
21500,21500,21500,0,0.2631,869.81,4,3,1,120000,1,1,1,13.73,0,0,5,16510,0.805,9,1,20694.42,20694.42,1661.06,1661.06,805.58,855.48,0,869.81,0,0,-1,0,47257,0,2,1,1,12,30747,64,1,2,6376,69,20500,1,0,1,3,9451,3990,80.5,47,48,11,11,0,11,12,0,3,3,3,4,3,3,6,3,5,0,0,2,100,66.7,68278,47257,20500,47778,1,1
10000,10000,10000,1,0.118,221.44,1,8,2,72000,1,3,3,1.25,1,1,8,827,0.021,31,1,9627.04,9627.04,647.93,647.93,372.96,274.97,0,221.44,1,1,1,0,195480,0,0,0,0,29,0,,0,3,736,2,39200,3,0,3,6,24435,38373,2.1,121,177,14,7,3,14,0,1,2,2,5,21,3,5,23,2,8,0,1,2,100,0,247320,827,39200,0,1,1
30000,30000,30000,1,0.1502,714.02,2,5,1,48000,0,0,0,13.8,0,0,11,9674,0.159,14,1,28971.68,28971.68,2079.48,2079.48,1028.32,1051.16,0,714.02,0,0,-1,0,26112,1,1,1,1,11,16438,85,1,2,143,33,60900,0,3,0,3,2374,33538,0.5,39,73,5,5,0,5,,0,2,3,5,5,2,10,12,3,11,0,0,2,100,0,80200,26112,33700,19300,1,1
12000,12000,12000,0,0.1106,393.21,1,4,0,87000,1,4,4,35.7,0,2,12,84781,0.102,22,1,11144.33,11144.33,1161.2,1161.2,855.67,305.53,0,393.21,0,1,1,0,582371,0,4,3,4,7,32420,80,0,2,577,57,118300,3,0,11,6,48531,423,57.7,129,224,13,7,2,224,1,1,1,5,1,4,8,6,11,5,12,0,0,3,90,0,683995,117700,1000,40463,1,1
18000,18000,18000,1,0.2727,552.55,4,2,0,150000,1,3,3,28.19,0,1,11,63338,0.745,23,1,17856.5,17856.5,484.37,484.37,143.5,340.87,0,552.55,0,0,-1,0,364991,1,2,0,2,16,33506,62,1,2,18625,70,85000,2,1,1,4,33181,18571,70.6,141,290,6,6,3,6,1,0,4,7,5,12,3,8,17,7,11,0,0,1,95.7,40,418000,96844,63200,54000,1,1
30000,30000,30000,0,0.2089,1128.56,3,1,0,55000,0,0,0,26.1,0,1,11,31049,0.811,23,1,28776.83,28776.83,2222.3,2222.3,1223.17,999.13,0,1128.56,0,1,0,0,217172,1,1,0,2,20,9621,69,1,4,5867,78,38300,0,0,2,6,19743,5351,81.8,151,504,2,2,1,13,2,0,7,8,7,9,7,9,15,8,11,0,0,1,100,71.4,242737,40670,29400,13951,1,1
5500,5500,5500,0,0.1797,198.76,3,10,1,26500,1,0,0,33.88,1,1,7,1917,0.446,24,1,5265.46,5265.46,350.85,350.85,234.54,116.31,0,198.76,0,0,-1,0,30381,2,4,3,3,3,28464,95,0,0,1716,88,4300,1,0,2,3,5064,584,74.6,146,139,78,3,0,122,2,0,1,2,2,9,13,3,11,2,7,0,0,3,95.8,0,34414,30381,2300,30114,1,1
21000,21000,21000,0,0.1894,769.14,3,0,0,330000,0,4,4,34.15,0,2,36,188895,0.836,67,0,19669.6,19669.6,2285.32,2285.32,1330.4,954.92,0,769.14,0,0,-1,0,566661,0,5,0,1,16,52878,36,0,1,44842,61,209300,1,0,5,3,17708,0,102.5,162,273,15,7,1,15,0,0,14,19,16,29,11,29,53,19,36,0,0,1,100,100,803890,241773,139300,172720,1,1
3000,3000,3000,0,0.2089,112.86,3,8,0,35000,1,0,0,5.76,0,0,6,4414,0.774,6,1,2877.67,2877.67,227.26,227.26,122.33,104.93,0,123.1,0,0,-1,0,4414,0,0,0,0,,0,,0,1,1112,77,5700,0,0,0,1,736,1286,77.4,,238,19,19,0,19,16,0,6,6,6,6,0,6,6,6,6,0,0,0,100,83.3,5700,4414,5700,0,1,1
5000,5000,5000,0,0.1356,169.83,2,10,0,75000,0,0,0,25.02,2,1,6,16347,0.821,21,1,4657.45,4657.45,520.72,520.72,342.55,163.17,15,354.66,0,0,-1,0,132857,1,1,1,2,12,16936,87,2,2,13464,84,19900,1,0,2,4,22143,3553,82.1,74,283,4,4,1,4,4,6,4,4,4,9,3,4,17,4,6,0,1,3,40,50,183740,33283,19900,19575,1,1
24000,24000,24000,1,0.1502,571.22,2,1,0,109000,2,0,0,25.69,0,1,16,43031,0.58,38,1,23729.18,23729.18,551.15,551.15,270.82,260.33,20,10,0,0,-1,0,480842,0,5,1,3,11,69433,75,3,4,11554,58,73800,0,0,4,8,32056,8575,63,152,160,7,7,2,7,2,0,8,9,12,13,17,9,19,7,15,,0,5,97,25,539325,112464,68600,92075,1,1
25000,25000,25000,1,0.1502,595.02,2,2,1,84000,0,0,0,19.69,0,0,11,13890,0.215,15,1,24432.26,24432.26,1137.89,1137.89,567.74,570.15,0,595.02,0,0,-1,0,47257,1,2,1,2,7,33367,81,1,3,7309,45,64600,0,1,1,5,4726,30494,28.4,98,110,3,3,0,3,2,0,4,6,5,7,4,9,11,6,11,0,0,2,100,0,105850,47257,42600,41250,1,1
25000,25000,25000,1,0.118,553.59,1,10,0,90000,1,1,1,26.19,0,1,21,38324,0.45,48,1,24381.45,24381.45,1123.58,1123.58,618.55,505.03,0,553.59,0,1,1,0,304392,1,5,0,2,14,54323,83,1,4,15535,61,85200,1,7,3,6,14495,33849,51.9,236,198,4,4,2,4,4,0,6,8,10,18,19,15,27,8,21,0,0,1,100,20,386896,92647,70400,65696,1,1
7000,7000,7000,0,0.1502,242.73,2,10,1,115000,0,0,0,39.94,0,0,13,85302,0.922,24,1,6528.81,6528.81,745.72,745.72,471.19,274.53,0,242.73,0,0,-1,0,256423,0,7,0,2,15,171121,61,0,0,21072,78,92500,1,10,0,2,19725,0,100.3,172,268,60,15,0,268,21,0,1,6,1,1,18,6,6,6,13,0,0,0,100,100,273726,256423,21000,181226,1,1
20000,20000,20000,1,0.2534,591.02,4,11,2,42000,1,3,3,1.6,1,0,5,3040,0.227,13,1,19831.31,19831.31,520.63,520.63,168.69,351.94,0,591.02,0,0,-1,0,180997,0,0,0,0,33,0,,0,0,3040,23,13400,0,1,1,0,36199,10360,22.7,156,208,53,33,1,53,0,2,1,1,4,8,4,4,8,1,5,0,1,0,76.9,0,213400,3040,13400,0,1,1
7000,7000,7000,0,0.0784,218.84,0,0,1,45000,1,1,1,12.69,0,0,5,7257,0.942,8,1,6477.28,6477.28,648.9,648.9,522.72,126.18,0,218.84,0,0,-1,0,14116,0,1,0,0,51,6859,36,0,0,6288,53,7700,0,0,0,0,3529,43,99.4,51,124,47,47,0,48,,0,2,2,2,2,1,4,5,2,5,0,0,0,75,100,26837,14116,7300,19137,0,1
2000,2000,2000,0,0.1797,72.28,3,11,2,30000,1,3,3,8.2,0,1,8,5814,0.314,8,1,1914.71,1914.71,142.56,142.56,85.29,57.27,0,72.28,0,0,-1,0,5814,1,0,0,0,,0,,2,3,1966,31,18500,0,0,1,3,727,3123,63.3,,89,6,6,0,23,6,0,5,6,5,5,0,8,8,6,8,0,0,2,100,80,18500,5814,8500,0,1,1
10000,10000,10000,1,0.1273,226.16,1,2,1,36636,2,0,0,7.63,0,0,3,5230,0.351,3,1,9635.94,9635.94,660.8,660.8,364.06,296.74,0,226.16,0,1,0,0,5230,0,0,0,0,,0,,0,0,4892,35,14900,0,0,0,0,1743,9670,35.1,,74,27,27,0,27,23,0,3,3,3,3,0,3,3,3,3,0,0,0,100,0,14900,5230,14900,0,1,1
12025,12025,12025,1,0.1797,305.16,3,9,0,48000,2,0,0,29.2,0,0,18,1353,0.023,30,1,11644.1,11644.1,885.47,885.47,380.9,504.57,0,305.16,0,0,-1,0,300457,1,4,2,2,4,74541,89,0,1,1051,53,58800,1,0,3,4,18779,43173,2.8,145,173,16,4,2,16,4,0,2,4,6,8,9,13,19,5,18,0,0,3,100,0,369844,75894,44400,83556,0,1
10000,10000,10000,0,0.2534,399.4,4,11,2,15000,2,1,1,78.48,0,1,11,10355,0.526,17,1,9423.29,9423.29,1302.64,1302.64,576.71,705.96,19.97,419.37,0,1,2,0,36910,1,2,1,1,4,26555,77,2,3,5011,68,19700,1,0,6,4,3355,1596,84,39,233,7,4,0,34,4,0,2,6,2,4,2,9,15,6,11,0,0,3,100,100,54210,36910,10000,34510,1,1
30000,30000,30000,0,0.2235,1151.16,3,5,1,89200,2,5,5,1.05,0,1,6,437,0.125,6,1,30000,30000,0,0,0,0,0,0,0,0,-1,0,437,0,0,0,0,,0,,3,3,376,13,3500,0,0,2,3,109,3063,12.5,,127,8,8,0,8,0,0,4,4,6,6,0,6,6,4,6,0,0,3,100,25,3500,437,3500,0,1,1
25000,25000,25000,0,0.118,827.98,1,0,1,96000,1,5,5,1.89,0,3,15,3089,0.019,19,1,25000,25000,0,0,0,0,0,0,0,0,-1,0,3089,4,0,0,0,,0,,5,9,1013,2,161500,0,2,4,9,206,122537,2.4,,150,2,2,0,2,2,0,5,6,11,15,0,15,19,6,15,0,0,5,100,0,161500,3089,125500,0,1,1
20000,20000,20000,0,0.1797,722.75,3,3,1,50000,0,0,0,22.47,0,1,11,3472,0.216,32,1,17981.63,17981.63,2871.03,2871.03,2018.37,852.66,0,722.75,0,0,-1,118,26573,1,2,1,2,7,23101,65,4,6,2354,51,16100,3,1,2,8,2416,4628,42.9,148,129,5,5,0,9,5,0,3,3,4,13,6,9,26,3,11,0,0,5,96.4,25,51682,26573,8100,35582,1,1
7200,7200,7200,0,0.1131,236.78,1,0,0,65000,1,0,0,13.02,0,0,9,14750,0.628,14,1,0,0,469.04,469.04,339.43,129.61,0,236.78,0,0,-1,489,20025,0,1,0,1,14,5275,73,1,1,7887,65,23500,1,0,1,2,2225,5550,72.7,152,256,11,11,0,156,11,1,6,6,6,10,2,8,12,6,9,0,0,1,85.7,33.3,30700,20025,20300,7200,1,1
30000,30000,30000,1,0.2727,920.91,4,10,2,81000,2,0,0,29.56,0,2,8,9980,0.471,18,1,29269.42,29269.42,2717.28,2717.28,730.58,1986.7,0,920.91,0,0,-1,0,105664,6,4,3,4,1,95684,96,3,4,0,80,21200,1,1,4,8,13208,,,122,14,2,1,0,,0,0,0,3,0,0,14,4,4,3,8,0,0,6,100,,120197,105664,0,98997,1,1
10000,10000,10000,0,0.1356,339.65,2,1,2,75000,2,1,1,19.55,0,0,18,5597,0.144,34,1,9313.11,9313.11,1011.42,1011.42,686.89,324.53,0,339.65,0,0,-1,0,29929,2,3,3,5,4,24332,90,10,14,1766,46,38800,3,0,6,19,2138,14356,18.4,114,135,2,2,0,10,7,1,4,6,8,12,7,14,26,7,18,0,0,13,100,0,65775,29929,17600,26975,1,1
6000,6000,6000,0,0.1691,213.65,2,3,1,56000,1,0,0,7.63,0,0,8,6940,0.383,13,1,5607.22,5607.22,650.31,650.31,392.78,242.53,15,228.65,0,0,-1,0,30849,0,5,0,1,17,23909,105,1,2,6467,75,18100,0,0,1,3,3856,3660,65.5,117,55,8,8,0,8,8,0,2,2,2,2,10,3,3,2,8,0,0,1,100,50,40978,30849,10600,22878,1,1
10500,10500,10500,1,0.0784,212.1,0,10,0,99111,1,0,0,15.87,0,1,15,20634,0.583,25,1,10212.06,10212.06,419.63,419.63,287.94,131.69,0,212.1,0,0,-1,0,203514,0,8,1,1,10,102921,99,1,1,15189,89,35400,4,1,1,2,13568,13684,55.7,146,246,10,10,1,10,6,0,4,5,4,5,12,6,12,5,15,0,0,2,100,50,237586,123555,30900,104201,0,1
5000,5000,5000,0,0.2631,202.28,4,5,1,178970,0,4,4,0.13,0,3,6,44,0.001,8,1,4715.9,4715.9,588.57,588.57,284.1,304.47,0,202.28,0,0,-1,0,44,1,0,0,0,84,0,,1,1,0,0,33900,1,0,3,1,7,32400,0,159,91,4,4,0,42,0,0,0,1,3,3,2,4,4,1,6,0,0,1,100,0,41300,44,32400,0,1,1
12000,12000,12000,0,0.1992,445.48,3,0,1,95000,2,11,11,22.52,0,1,14,6699,0.228,42,1,12000,12000,0,0,0,0,0,0,0,0,-1,0,98583,3,5,4,5,3,91884,105,3,4,4319,74,29400,3,6,3,9,7583,17301,27.9,132,125,4,3,1,4,3,4,4,4,6,7,25,9,13,4,14,0,0,7,87.5,0,111422,98583,24000,82022,1,1
10000,10000,10000,1,0.1614,243.93,2,11,1,28000,2,1,1,24.67,0,1,14,6921,0.328,22,1,9779.67,9779.67,411.64,411.64,220.33,191.31,0,243.93,0,0,-1,391,29268,4,1,1,2,6,22347,94,3,4,1618,65,21100,0,0,1,6,2251,3943,58.1,139,292,3,3,0,3,6,1,4,7,6,8,6,13,16,7,14,0,0,4,95.5,33.3,44828,29268,9400,23728,1,1
5000,5000,5000,0,0.1691,178.04,2,10,2,55000,0,3,3,37.51,0,0,19,18410,0.331,35,1,4783.32,4783.32,351.38,351.38,216.68,134.7,0,178.04,0,0,-1,150,58873,2,3,1,2,4,40463,74,2,5,2134,53,55700,1,1,3,7,3271,17200,29.2,108,249,4,4,1,4,1,1,5,13,5,9,9,16,25,13,19,0,0,3,97,0,110224,58873,24300,54524,0,1
4575,4575,4575,0,0.0784,143.03,0,10,1,40000,1,1,1,12.81,0,0,8,3251,0.169,15,1,4233.36,4233.36,427.1,427.1,341.64,85.46,0,143.03,0,0,-1,0,7829,0,1,0,1,20,4578,46,0,0,3251,27,19200,2,1,0,1,979,4649,41.2,125,79,25,20,0,26,20,0,1,1,2,2,7,7,8,1,8,0,0,0,100,0,29200,7829,7900,10000,1,1
3500,3500,3500,0,0.1691,124.63,2,1,2,34800,0,4,4,23.55,0,0,5,14442,0.672,5,0,3348.31,3348.31,234.47,234.47,151.69,82.78,0,124.63,0,1,0,0,18659,0,1,0,1,24,4217,60,1,3,2117,65,21500,1,0,1,4,3732,1058,79.7,24,38,12,12,0,17,12,0,2,4,2,2,1,4,4,4,5,0,0,1,100,100,28525,18659,5200,7025,1,1
40000,40000,40000,1,0.1047,859.17,1,2,1,90000,1,5,5,14.13,0,0,2,5531,0.335,5,1,38975.21,38975.21,1695.07,1695.07,1024.79,670.28,0,859.17,0,1,1,0,51912,0,1,0,1,20,46381,,0,0,5531,34,16500,1,2,0,1,25956,10969,33.5,144,169,146,20,0,169,20,0,1,1,1,2,3,1,2,1,2,0,0,0,75,0,73902,51912,16500,57402,1,1
1000,1000,1000,0,0.1797,36.14,3,11,0,60000,1,3,3,33.92,1,0,15,17135,0.487,29,1,1000,1000,0,0,0,0,0,0,0,0,-1,0,326839,0,4,0,2,17,43418,51,0,1,6653,50,35200,1,0,0,3,21789,2257,85.6,174,283,14,14,3,41,14,5,3,8,3,7,9,10,17,8,15,0,1,0,82.8,66.7,393453,60553,15700,83753,1,1
3000,3000,3000,0,0.1356,101.9,2,5,1,50000,0,0,0,26.28,0,0,11,12437,0.332,22,1,2793.69,2793.69,303.44,303.44,206.31,97.13,0,101.9,0,0,-1,5455,29999,0,2,2,2,9,17562,75,0,1,7887,49,37500,1,0,1,3,2727,21308,33.8,122,145,24,9,0,24,11,0,4,6,5,6,8,9,14,6,11,0,0,2,100,20,61014,29999,32200,23514,1,1
5000,5000,5000,0,0.1614,176.14,2,3,0,52961,1,0,0,10.54,1,0,10,136,0.013,36,1,4780.75,4780.75,371.93,371.93,219.25,152.68,0,200.27,0,1,1,1280,248254,1,2,1,5,12,19177,90,2,6,8,62,10100,7,3,6,13,24825,1592,0.5,120,107,10,4,4,12,5,0,1,2,3,7,14,7,18,2,10,0,0,4,77.8,0,260776,19313,1600,21230,1,1
32000,32000,32000,0,0.1155,1056,1,0,2,116000,0,0,0,17.43,0,2,13,45540,0.432,26,1,0,0,2091.47,2091.47,1500.8,590.67,0,1056,0,0,-1,0,239725,2,3,2,3,1,42304,91,0,0,12162,58,105500,2,1,2,3,18440,59960,43.2,147,234,30,1,3,30,0,0,5,5,8,15,7,8,16,5,13,0,0,2,100,12.5,359186,87844,105500,46720,1,1
5000,5000,5000,0,0.1447,172.04,2,3,0,245000,0,10,10,20.72,0,0,28,61160,0.888,74,1,0,0,0,0,0,0,0,0,0,0,-1,0,730697,0,21,0,5,15,272144,111,0,0,31066,104,68900,11,3,0,5,26096,1740,97.2,196,284,28,15,6,28,16,0,5,5,5,11,55,6,13,5,28,0,0,0,100,80,753665,333304,62900,267765,1,1
4500,4500,4500,0,0.1992,167.06,3,10,0,58000,0,0,0,17.59,0,0,7,2061,0.542,14,1,0,0,351.55,351.55,186.25,165.3,0,167.06,0,0,-1,0,128874,1,2,3,4,6,45721,92,0,2,674,78,3800,2,1,5,7,21479,726,48.1,34,147,19,6,2,20,6,1,1,2,1,3,6,3,5,2,7,0,0,4,92.9,0,134425,47782,1400,48638,1,1
8000,8000,8000,0,0.1614,281.81,2,10,0,100000,1,1,1,22.43,0,1,10,17993,0.47,16,1,7470.31,7470.31,838.26,838.26,529.69,308.57,0,281.81,0,0,-1,0,305671,3,4,2,4,3,36255,71,2,2,7551,61,38300,1,0,1,8,30567,20307,47,90,163,2,2,2,2,5,0,3,3,5,7,6,5,8,3,10,0,0,6,100,0,344113,54248,38300,51188,1,1
10000,10000,10000,1,0.1447,235.13,2,11,1,87000,2,0,0,0.34,0,1,8,420,0.036,10,0,9885.45,9885.45,227.09,227.09,114.55,112.54,0,235.13,0,0,-1,0,420,0,0,0,0,48,0,,0,0,420,3,11800,1,0,1,0,105,10080,4,122,161,41,41,0,45,0,0,1,1,3,3,2,6,6,1,8,0,0,0,100,0,16100,420,10500,0,1,1
18725,18725,18725,1,0.2089,505.42,3,10,0,35000,2,0,0,16.12,0,0,15,9219,0.202,25,1,18177.22,18177.22,1548.34,1548.34,547.78,1000.56,0,505.42,0,1,2,0,85267,3,2,1,2,6,12770,64,3,4,4182,34,45600,0,3,0,7,5684,31222,22.5,168,169,2,2,4,8,,0,4,5,7,9,4,11,17,5,15,0,0,5,100,14.3,155546,21989,40300,20102,1,1
14000,14000,14000,0,0.1273,469.9,1,0,0,40000,1,2,2,25.47,0,0,6,819,0.132,14,1,13025.59,13025.59,1423.3,1423.3,974.41,425.39,23.5,493.4,0,1,1,0,435826,2,2,1,3,2,40401,92,0,0,583,82,6200,5,0,2,5,72638,5381,13.2,155,65,43,2,2,43,2,0,2,2,3,3,9,3,3,2,6,0,0,2,92.9,0,444676,41220,6200,43870,1,1
25000,25000,25000,1,0.1047,536.98,1,2,1,95000,1,0,0,23.38,0,0,15,26685,0.414,29,1,24035.06,24035.06,1732.32,1732.32,964.94,740.53,26.85,563.83,0,0,-1,0,57906,2,3,1,2,8,31221,63,2,2,19905,51,64400,0,4,1,4,3860,29961,45.5,148,178,2,2,0,6,8,0,4,7,7,9,14,12,15,7,15,0,0,3,100,28.6,114160,57906,55000,49760,0,1
7000,7000,7000,0,0.1894,256.38,3,0,1,67000,1,1,1,17.14,3,2,9,9113,0.66,17,1,6705.9,6705.9,494.35,494.35,294.1,200.25,0,256.38,0,0,-1,0,25587,2,3,1,1,5,16079,62,1,1,4806,61,13800,1,0,3,2,2843,3187,74.1,89,137,4,4,0,4,4,1,4,4,4,6,4,5,11,4,9,0,0,2,76.5,25,42149,25587,12300,26000,1,1
35000,35000,35000,0,0.1502,1213.63,2,1,0,151000,0,0,0,18.11,0,0,8,54783,0.94,30,1,32644.12,32644.12,3611.68,3611.68,2355.88,1255.8,0,1213.63,0,0,-1,0,535632,0,1,0,1,1,10579,83,0,1,22866,94,58200,1,3,1,3,66954,16333,96,177,260,21,1,5,66,10,0,3,5,5,5,17,5,8,4,8,,0,1,100,100,550577,65362,49000,12771,1,1
17000,17000,17000,1,0.1614,414.68,2,10,1,110000,0,1,1,18.4,0,0,10,21065,0.688,23,1,16434.37,16434.37,1228.8,1228.8,565.63,663.17,0,414.68,0,0,-1,0,53257,1,3,0,2,22,32192,61,1,5,8311,64,30600,1,4,0,7,5326,6550,74.5,135,141,5,5,0,5,22,0,4,7,4,9,10,7,13,7,10,0,0,1,100,25,83606,53257,25700,53006,1,1
5000,5000,5000,0,0.1894,183.13,3,6,0,200000,0,1,1,11.94,0,0,12,30353,1.015,24,1,4682.39,4682.39,576.9,576.9,317.61,259.29,0,215.9,0,0,-1,0,1114836,0,6,3,4,7,34511,77,0,1,5599,87,29900,1,5,2,5,92903,0,103,194,181,23,7,8,23,8,0,3,4,3,4,11,4,5,4,12,0,0,3,100,100,1204748,64864,9900,44848,1,1
26000,26000,26000,1,0.1155,572.47,1,9,0,111000,2,0,0,19.02,0,0,12,28714,0.421,36,1,25027.23,25027.23,1758.4,1758.4,972.77,785.63,0,572.47,0,0,-1,0,602219,1,3,0,1,24,68627,92,1,2,17977,68,68200,1,3,4,4,50185,32635,44.9,208,226,12,4,3,16,6,0,3,5,5,7,19,8,14,5,12,0,0,2,100,20,648727,97341,59200,74983,0,1
5000,5000,5000,0,0.1797,180.69,3,10,0,70000,0,0,0,10.23,0,0,12,19891,0.759,15,1,4786.78,4786.78,393.04,393.04,213.22,179.82,0,217.34,0,0,-1,0,179499,0,3,0,0,75,7749,79,1,1,4181,77,26200,0,0,0,1,14958,4081,77.1,139,195,8,8,3,8,,0,4,8,4,4,3,8,9,8,12,0,0,1,100,75,193762,27640,17800,9875,1,1
15525,15525,15525,0,0.1894,568.62,3,11,0,87000,1,1,1,37.92,0,2,24,23797,0.355,47,1,14872.73,14872.73,1120.9,1120.9,652.27,468.63,0,568.62,0,0,-1,0,77260,2,4,1,2,5,53463,76,1,5,3065,57,66700,2,0,6,7,3359,25506,41.4,147,226,5,5,1,5,0,2,14,17,15,20,15,20,31,17,24,0,0,2,87.8,7.1,136706,77260,43500,70006,1,1
7000,7000,7000,0,0.1502,242.73,2,0,0,75000,0,0,0,9.28,1,3,8,14170,0.52,13,1,6687.83,6687.83,479.62,479.62,312.17,167.45,0,242.73,0,0,-1,0,19402,1,1,0,1,13,5232,73,1,1,8070,52,27450,0,0,2,2,2425,3908,57,176,199,5,5,1,25,3,0,6,7,7,7,2,7,10,5,8,,1,1,92,33.3,34650,19402,23450,7200,1,1
20000,20000,20000,0,0.1992,742.46,3,10,0,90000,0,0,0,30,1,0,22,40906,0.512,40,1,18751.52,18751.52,2205.25,2205.25,1248.48,956.77,0,742.46,0,0,-1,0,295197,1,2,0,0,32,8489,24,2,4,6367,43,79900,0,5,6,5,14057,32893,45.9,136,168,10,5,4,10,7,0,10,14,11,14,6,19,30,15,22,0,0,3,95,72.7,361957,49395,60800,35568,1,1
5900,5900,5900,0,0.1447,203,2,11,2,19008,1,3,3,0,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,,0,,0,1,0,0,14300,0,0,0,1,0,8000,0,,320,22,22,0,99,22,0,0,0,1,5,0,2,7,0,2,0,0,0,100,0,14300,0,8000,0,1,1
35000,35000,35000,0,0.0611,1066.52,0,10,2,100000,2,0,0,2.81,0,0,10,6926,0.097,22,1,32321.47,32321.47,3187.68,3187.68,2678.53,509.15,0,1066.52,0,0,-1,0,44114,1,0,0,0,31,0,,1,1,6839,10,71400,0,0,0,1,4411,60449,10.2,124,357,1,1,2,1,,0,2,5,4,7,2,9,18,5,10,0,0,1,81.8,0,147400,6926,67300,0,1,1
10000,10000,10000,1,0.2534,295.51,4,2,2,105000,0,5,5,7.87,0,0,7,13754,0.702,16,0,9741.59,9741.59,872.45,872.45,258.41,614.04,0,295.51,0,0,-1,208,180682,0,1,0,0,34,11670,65,1,2,6839,68,19600,1,7,0,2,25812,311,96.5,92,158,12,12,1,16,14,0,2,4,2,4,5,5,10,4,7,0,0,1,100,100,205779,25424,9000,17914,1,1
